day,hora,divers
06/07/2023,"[19,23)",32
06/07/2023,"[8,11)",44
07/07/2023,"[11,13)",44
07/07/2023,"[13,18)",44
07/07/2023,"[19,23)",20
07/07/2023,"[8,11)",34
08/07/2023,"[11,13)",44
08/07/2023,"[13,18)",44
08/07/2023,"[19,23)",0
08/07/2023,"[8,11)",43
09/07/2023,"[11,13)",46
09/07/2023,"[13,18)",32
09/07/2023,"[19,23)",0
09/07/2023,"[8,11)",46
10/07/2023,"[11,13)",24
10/07/2023,"[13,18)",24
10/07/2023,"[19,23)",24
10/07/2023,"[8,11)",24
11/07/2023,"[11,13)",45
11/07/2023,"[13,18)",34
11/07/2023,"[19,23)",10
11/07/2023,"[8,11)",45
12/07/2023,"[11,13)",44
12/07/2023,"[13,18)",44
12/07/2023,"[19,23)",23
12/07/2023,"[8,11)",44
13/07/2023,"[11,13)",43
13/07/2023,"[13,18)",44
13/07/2023,"[19,23)",0
13/07/2023,"[8,11)",43
14/07/2023,"[11,13)",44
14/07/2023,"[13,18)",46
14/07/2023,"[19,23)",12
14/07/2023,"[8,11)",44
15/07/2023,"[11,13)",44
15/07/2023,"[13,18)",44
15/07/2023,"[19,23)",0
15/07/2023,"[8,11)",44
16/07/2023,"[11,13)",44
16/07/2023,"[13,18)",32
16/07/2023,"[19,23)",0
16/07/2023,"[8,11)",44
17/07/2023,"[11,13)",24
17/07/2023,"[13,18)",24
17/07/2023,"[19,23)",0
17/07/2023,"[8,11)",24
18/07/2023,"[11,13)",43
18/07/2023,"[13,18)",44
18/07/2023,"[19,23)",0
18/07/2023,"[8,11)",43
19/07/2023,"[11,13)",44
19/07/2023,"[13,18)",44
19/07/2023,"[19,23)",11
19/07/2023,"[8,11)",44
20/07/2023,"[11,13)",42
20/07/2023,"[13,18)",43
20/07/2023,"[19,23)",20
20/07/2023,"[8,11)",43
21/07/2023,"[11,13)",44
21/07/2023,"[13,18)",46
21/07/2023,"[19,23)",32
21/07/2023,"[8,11)",44
22/07/2023,"[11,13)",46
22/07/2023,"[13,18)",44
22/07/2023,"[19,23)",12
22/07/2023,"[8,11)",46
23/07/2023,"[11,13)",46
23/07/2023,"[13,18)",22
23/07/2023,"[19,23)",0
23/07/2023,"[8,11)",45
24/07/2023,"[11,13)",48
24/07/2023,"[13,18)",24
24/07/2023,"[19,23)",0
24/07/2023,"[8,11)",24
25/07/2023,"[11,13)",44
25/07/2023,"[13,18)",44
25/07/2023,"[19,23)",0
25/07/2023,"[8,11)",44
26/07/2023,"[11,13)",44
26/07/2023,"[13,18)",44
26/07/2023,"[19,23)",12
26/07/2023,"[8,11)",44
27/07/2023,"[11,13)",44
27/07/2023,"[13,18)",44
27/07/2023,"[19,23)",20
27/07/2023,"[8,11)",44
28/07/2023,"[11,13)",44
28/07/2023,"[13,18)",44
28/07/2023,"[19,23)",32
28/07/2023,"[8,11)",44
29/07/2023,"[11,13)",42
29/07/2023,"[13,18)",42
29/07/2023,"[19,23)",0
29/07/2023,"[8,11)",46
30/07/2023,"[11,13)",46
30/07/2023,"[13,18)",36
30/07/2023,"[19,23)",0
30/07/2023,"[8,11)",47
31/07/2023,"[11,13)",24
31/07/2023,"[13,18)",24
31/07/2023,"[19,23)",0
31/07/2023,"[8,11)",24
01/08/2023,"[11,13)",45
01/08/2023,"[13,18)",34
01/08/2023,"[19,23)",0
01/08/2023,"[8,11)",45
02/08/2023,"[11,13)",44
02/08/2023,"[13,18)",45
02/08/2023,"[19,23)",24
02/08/2023,"[8,11)",44
03/08/2023,"[11,13)",44
03/08/2023,"[13,18)",46
03/08/2023,"[19,23)",20
03/08/2023,"[8,11)",44
04/08/2023,"[11,13)",44
04/08/2023,"[13,18)",46
04/08/2023,"[19,23)",22
04/08/2023,"[8,11)",44
05/08/2023,"[11,13)",43
05/08/2023,"[13,18)",42
05/08/2023,"[19,23)",0
05/08/2023,"[8,11)",43
06/08/2023,"[11,13)",45
06/08/2023,"[13,18)",21
06/08/2023,"[19,23)",0
06/08/2023,"[8,11)",45
07/08/2023,"[11,13)",48
07/08/2023,"[13,18)",24
07/08/2023,"[19,23)",0
07/08/2023,"[8,11)",48
08/08/2023,"[11,13)",44
08/08/2023,"[13,18)",46
08/08/2023,"[19,23)",0
08/08/2023,"[8,11)",44
09/08/2023,"[11,13)",44
09/08/2023,"[13,18)",44
09/08/2023,"[19,23)",24
09/08/2023,"[8,11)",44
10/08/2023,"[11,13)",43
10/08/2023,"[13,18)",46
10/08/2023,"[19,23)",44
10/08/2023,"[8,11)",43
11/08/2023,"[11,13)",46
11/08/2023,"[13,18)",46
11/08/2023,"[19,23)",22
11/08/2023,"[8,11)",46
12/08/2023,"[11,13)",46
12/08/2023,"[13,18)",46
12/08/2023,"[19,23)",0
12/08/2023,"[8,11)",46
13/08/2023,"[11,13)",44
13/08/2023,"[13,18)",44
13/08/2023,"[19,23)",0
13/08/2023,"[8,11)",44
14/08/2023,"[11,13)",24
14/08/2023,"[13,18)",24
14/08/2023,"[19,23)",0
14/08/2023,"[8,11)",24
15/08/2023,"[11,13)",45
15/08/2023,"[13,18)",44
15/08/2023,"[19,23)",0
15/08/2023,"[8,11)",45
16/08/2023,"[11,13)",44
16/08/2023,"[13,18)",44
16/08/2023,"[19,23)",24
16/08/2023,"[8,11)",44
17/08/2023,"[11,13)",45
17/08/2023,"[13,18)",46
17/08/2023,"[19,23)",22
17/08/2023,"[8,11)",45
18/08/2023,"[11,13)",44
18/08/2023,"[13,18)",44
18/08/2023,"[19,23)",32
18/08/2023,"[8,11)",44
19/08/2023,"[11,13)",42
19/08/2023,"[13,18)",44
19/08/2023,"[19,23)",12
19/08/2023,"[8,11)",43
20/08/2023,"[11,13)",44
20/08/2023,"[13,18)",43
20/08/2023,"[19,23)",0
20/08/2023,"[8,11)",44
21/08/2023,"[11,13)",48
21/08/2023,"[13,18)",24
21/08/2023,"[19,23)",0
21/08/2023,"[8,11)",48
22/08/2023,"[11,13)",43
22/08/2023,"[13,18)",44
22/08/2023,"[19,23)",12
22/08/2023,"[8,11)",43
23/08/2023,"[11,13)",44
23/08/2023,"[13,18)",43
23/08/2023,"[19,23)",24
23/08/2023,"[8,11)",44
24/08/2023,"[11,13)",44
24/08/2023,"[13,18)",44
24/08/2023,"[19,23)",20
24/08/2023,"[8,11)",44
25/08/2023,"[11,13)",44
25/08/2023,"[13,18)",46
25/08/2023,"[19,23)",32
25/08/2023,"[8,11)",44
26/08/2023,"[11,13)",46
26/08/2023,"[13,18)",44
26/08/2023,"[19,23)",0
26/08/2023,"[8,11)",46
27/08/2023,"[11,13)",36
27/08/2023,"[13,18)",0
27/08/2023,"[19,23)",0
27/08/2023,"[8,11)",36
28/08/2023,"[11,13)",0
28/08/2023,"[13,18)",0
28/08/2023,"[19,23)",0
28/08/2023,"[8,11)",0
29/08/2023,"[11,13)",47
29/08/2023,"[13,18)",24
29/08/2023,"[19,23)",0
29/08/2023,"[8,11)",47
30/08/2023,"[11,13)",46
30/08/2023,"[13,18)",46
30/08/2023,"[19,23)",12
30/08/2023,"[8,11)",46
31/08/2023,"[11,13)",45
31/08/2023,"[13,18)",46
31/08/2023,"[19,23)",10
31/08/2023,"[8,11)",45
01/09/2023,"[11,13)",44
01/09/2023,"[13,18)",44
01/09/2023,"[19,23)",44
01/09/2023,"[8,11)",44
02/09/2023,"[11,13)",46
02/09/2023,"[13,18)",46
02/09/2023,"[19,23)",0
02/09/2023,"[8,11)",46
03/09/2023,"[11,13)",33
03/09/2023,"[13,18)",19
03/09/2023,"[19,23)",0
03/09/2023,"[8,11)",34
04/09/2023,"[11,13)",24
04/09/2023,"[13,18)",24
04/09/2023,"[19,23)",0
04/09/2023,"[8,11)",36
05/09/2023,"[11,13)",44
05/09/2023,"[13,18)",44
05/09/2023,"[19,23)",0
05/09/2023,"[8,11)",44
06/09/2023,"[11,13)",44
06/09/2023,"[13,18)",44
06/09/2023,"[19,23)",12
06/09/2023,"[8,11)",44
07/09/2023,"[11,13)",45
07/09/2023,"[13,18)",44
07/09/2023,"[19,23)",20
07/09/2023,"[8,11)",45
08/09/2023,"[11,13)",44
08/09/2023,"[13,18)",44
08/09/2023,"[19,23)",32
08/09/2023,"[8,11)",44
09/09/2023,"[11,13)",43
09/09/2023,"[13,18)",43
09/09/2023,"[19,23)",0
09/09/2023,"[8,11)",44
10/09/2023,"[11,13)",44
10/09/2023,"[13,18)",20
10/09/2023,"[19,23)",0
10/09/2023,"[8,11)",44
11/09/2023,"[11,13)",24
11/09/2023,"[13,18)",24
11/09/2023,"[19,23)",0
11/09/2023,"[8,11)",24
12/09/2023,"[11,13)",46
12/09/2023,"[13,18)",44
12/09/2023,"[19,23)",0
12/09/2023,"[8,11)",45
13/09/2023,"[11,13)",44
13/09/2023,"[13,18)",46
13/09/2023,"[19,23)",12
13/09/2023,"[8,11)",44
14/09/2023,"[11,13)",43
14/09/2023,"[13,18)",44
14/09/2023,"[19,23)",20
14/09/2023,"[8,11)",55
15/09/2023,"[11,13)",44
15/09/2023,"[13,18)",44
15/09/2023,"[19,23)",32
15/09/2023,"[8,11)",44
16/09/2023,"[11,13)",44
16/09/2023,"[13,18)",44
16/09/2023,"[19,23)",0
16/09/2023,"[8,11)",44
17/09/2023,"[11,13)",46
17/09/2023,"[13,18)",44
17/09/2023,"[19,23)",0
17/09/2023,"[8,11)",46
18/09/2023,"[11,13)",36
18/09/2023,"[13,18)",24
18/09/2023,"[19,23)",0
18/09/2023,"[8,11)",24
19/09/2023,"[11,13)",45
19/09/2023,"[13,18)",44
19/09/2023,"[19,23)",0
19/09/2023,"[8,11)",45
20/09/2023,"[11,13)",44
20/09/2023,"[13,18)",44
20/09/2023,"[19,23)",0
20/09/2023,"[8,11)",44
21/09/2023,"[11,13)",45
21/09/2023,"[13,18)",44
21/09/2023,"[19,23)",20
21/09/2023,"[8,11)",35
22/09/2023,"[11,13)",32
22/09/2023,"[13,18)",46
22/09/2023,"[19,23)",0
22/09/2023,"[8,11)",34
23/09/2023,"[11,13)",44
23/09/2023,"[13,18)",44
23/09/2023,"[19,23)",0
23/09/2023,"[8,11)",44
24/09/2023,"[11,13)",44
24/09/2023,"[13,18)",32
24/09/2023,"[19,23)",0
24/09/2023,"[8,11)",44
25/09/2023,"[11,13)",36
25/09/2023,"[13,18)",24
25/09/2023,"[19,23)",0
25/09/2023,"[8,11)",24
26/09/2023,"[11,13)",45
26/09/2023,"[13,18)",34
26/09/2023,"[19,23)",0
26/09/2023,"[8,11)",45
27/09/2023,"[11,13)",44
27/09/2023,"[13,18)",44
27/09/2023,"[19,23)",20
27/09/2023,"[8,11)",44
28/09/2023,"[11,13)",45
28/09/2023,"[13,18)",44
28/09/2023,"[19,23)",32
28/09/2023,"[8,11)",44
29/09/2023,"[11,13)",45
29/09/2023,"[13,18)",44
29/09/2023,"[19,23)",20
29/09/2023,"[8,11)",44
30/09/2023,"[11,13)",46
30/09/2023,"[13,18)",46
30/09/2023,"[19,23)",0
30/09/2023,"[8,11)",46
01/10/2023,"[11,13)",46
01/10/2023,"[13,18)",32
01/10/2023,"[19,23)",0
01/10/2023,"[8,11)",46
02/10/2023,"[11,13)",36
02/10/2023,"[13,18)",24
02/10/2023,"[19,23)",0
02/10/2023,"[8,11)",24
03/10/2023,"[11,13)",46
03/10/2023,"[13,18)",24
03/10/2023,"[19,23)",0
03/10/2023,"[8,11)",35
04/10/2023,"[11,13)",43
04/10/2023,"[13,18)",44
04/10/2023,"[19,23)",0
04/10/2023,"[8,11)",45
05/10/2023,"[11,13)",44
05/10/2023,"[13,18)",43
05/10/2023,"[19,23)",0
05/10/2023,"[8,11)",43
06/10/2023,"[11,13)",44
06/10/2023,"[13,18)",44
06/10/2023,"[19,23)",0
06/10/2023,"[8,11)",24
07/10/2023,"[11,13)",47
07/10/2023,"[13,18)",46
07/10/2023,"[19,23)",0
07/10/2023,"[8,11)",47
08/10/2023,"[11,13)",43
08/10/2023,"[13,18)",20
08/10/2023,"[19,23)",0
08/10/2023,"[8,11)",44
09/10/2023,"[11,13)",24
09/10/2023,"[13,18)",24
09/10/2023,"[19,23)",0
09/10/2023,"[8,11)",24
10/10/2023,"[11,13)",40
10/10/2023,"[13,18)",44
10/10/2023,"[19,23)",0
10/10/2023,"[8,11)",42
11/10/2023,"[11,13)",34
11/10/2023,"[13,18)",34
11/10/2023,"[19,23)",0
11/10/2023,"[8,11)",24
12/10/2023,"[11,13)",42
12/10/2023,"[13,18)",32
12/10/2023,"[19,23)",0
12/10/2023,"[8,11)",41
13/10/2023,"[11,13)",44
13/10/2023,"[13,18)",44
13/10/2023,"[19,23)",0
13/10/2023,"[8,11)",44
14/10/2023,"[11,13)",44
14/10/2023,"[13,18)",44
14/10/2023,"[19,23)",0
14/10/2023,"[8,11)",44
15/10/2023,"[11,13)",43
15/10/2023,"[13,18)",44
15/10/2023,"[19,23)",0
15/10/2023,"[8,11)",44
16/10/2023,"[11,13)",42
16/10/2023,"[13,18)",0
16/10/2023,"[19,23)",0
16/10/2023,"[8,11)",9
17/10/2023,"[11,13)",36
17/10/2023,"[13,18)",34
17/10/2023,"[19,23)",0
17/10/2023,"[8,11)",30
18/10/2023,"[11,13)",44
18/10/2023,"[13,18)",34
18/10/2023,"[19,23)",12
18/10/2023,"[8,11)",24
19/10/2023,"[11,13)",0
19/10/2023,"[13,18)",0
19/10/2023,"[19,23)",0
19/10/2023,"[8,11)",0
20/10/2023,"[11,13)",0
20/10/2023,"[13,18)",0
20/10/2023,"[19,23)",0
20/10/2023,"[8,11)",0
21/10/2023,"[11,13)",0
21/10/2023,"[13,18)",0
21/10/2023,"[19,23)",0
21/10/2023,"[8,11)",0
22/10/2023,"[11,13)",46
22/10/2023,"[13,18)",10
22/10/2023,"[19,23)",0
22/10/2023,"[8,11)",46
23/10/2023,"[11,13)",0
23/10/2023,"[13,18)",0
23/10/2023,"[19,23)",0
23/10/2023,"[8,11)",0
24/10/2023,"[11,13)",11
24/10/2023,"[13,18)",0
24/10/2023,"[19,23)",0
24/10/2023,"[8,11)",11
25/10/2023,"[11,13)",0
25/10/2023,"[13,18)",0
25/10/2023,"[19,23)",0
25/10/2023,"[8,11)",0
26/10/2023,"[11,13)",0
26/10/2023,"[13,18)",0
26/10/2023,"[19,23)",0
26/10/2023,"[8,11)",0
27/10/2023,"[11,13)",10
27/10/2023,"[13,18)",10
27/10/2023,"[19,23)",0
27/10/2023,"[8,11)",10
28/10/2023,"[11,13)",10
28/10/2023,"[13,18)",0
28/10/2023,"[19,23)",0
28/10/2023,"[8,11)",9
29/10/2023,"[11,13)",36
29/10/2023,"[13,18)",0
29/10/2023,"[19,23)",0
29/10/2023,"[8,11)",48
30/10/2023,"[11,13)",0
30/10/2023,"[13,18)",0
30/10/2023,"[19,23)",0
30/10/2023,"[8,11)",0
31/10/2023,"[11,13)",0
31/10/2023,"[13,18)",0
31/10/2023,"[19,23)",0
31/10/2023,"[8,11)",0
01/11/2023,"[11,13)",24
01/11/2023,"[13,18)",0
01/11/2023,"[19,23)",0
01/11/2023,"[8,11)",48
02/11/2023,"[11,13)",0
02/11/2023,"[13,18)",0
02/11/2023,"[19,23)",0
02/11/2023,"[8,11)",0
03/11/2023,"[11,13)",0
03/11/2023,"[13,18)",0
03/11/2023,"[19,23)",0
03/11/2023,"[8,11)",0
04/11/2023,"[11,13)",0
04/11/2023,"[13,18)",0
04/11/2023,"[19,23)",0
04/11/2023,"[8,11)",0
05/11/2023,"[11,13)",0
05/11/2023,"[13,18)",0
05/11/2023,"[19,23)",0
05/11/2023,"[8,11)",0
06/11/2023,"[11,13)",0
06/11/2023,"[13,18)",0
06/11/2023,"[19,23)",0
06/11/2023,"[8,11)",0
07/11/2023,"[11,13)",20
07/11/2023,"[13,18)",20
07/11/2023,"[19,23)",0
07/11/2023,"[8,11)",0
08/11/2023,"[11,13)",0
08/11/2023,"[13,18)",0
08/11/2023,"[19,23)",0
08/11/2023,"[8,11)",0
09/11/2023,"[11,13)",0
09/11/2023,"[13,18)",0
09/11/2023,"[19,23)",0
09/11/2023,"[8,11)",0
10/11/2023,"[11,13)",0
10/11/2023,"[13,18)",0
10/11/2023,"[19,23)",0
10/11/2023,"[8,11)",0
11/11/2023,"[11,13)",0
11/11/2023,"[13,18)",0
11/11/2023,"[19,23)",0
11/11/2023,"[8,11)",0
12/11/2023,"[11,13)",0
12/11/2023,"[13,18)",0
12/11/2023,"[19,23)",0
12/11/2023,"[8,11)",0
13/11/2023,"[11,13)",0
13/11/2023,"[13,18)",0
13/11/2023,"[19,23)",0
13/11/2023,"[8,11)",0
14/11/2023,"[11,13)",0
14/11/2023,"[13,18)",0
14/11/2023,"[19,23)",0
14/11/2023,"[8,11)",0
15/11/2023,"[11,13)",0
15/11/2023,"[13,18)",0
15/11/2023,"[19,23)",0
15/11/2023,"[8,11)",0
16/11/2023,"[11,13)",0
16/11/2023,"[13,18)",0
16/11/2023,"[19,23)",0
16/11/2023,"[8,11)",0
17/11/2023,"[11,13)",0
17/11/2023,"[13,18)",0
17/11/2023,"[19,23)",0
17/11/2023,"[8,11)",0
18/11/2023,"[11,13)",22
18/11/2023,"[13,18)",12
18/11/2023,"[19,23)",0
18/11/2023,"[8,11)",22
19/11/2023,"[11,13)",10
19/11/2023,"[13,18)",9
19/11/2023,"[19,23)",0
19/11/2023,"[8,11)",20
20/11/2023,"[11,13)",0
20/11/2023,"[13,18)",0
20/11/2023,"[19,23)",0
20/11/2023,"[8,11)",0
21/11/2023,"[11,13)",0
21/11/2023,"[13,18)",0
21/11/2023,"[19,23)",0
21/11/2023,"[8,11)",0
22/11/2023,"[11,13)",0
22/11/2023,"[13,18)",0
22/11/2023,"[19,23)",0
22/11/2023,"[8,11)",0
23/11/2023,"[11,13)",0
23/11/2023,"[13,18)",0
23/11/2023,"[19,23)",0
23/11/2023,"[8,11)",0
24/11/2023,"[11,13)",0
24/11/2023,"[13,18)",0
24/11/2023,"[19,23)",0
24/11/2023,"[8,11)",0
25/11/2023,"[11,13)",22
25/11/2023,"[13,18)",0
25/11/2023,"[19,23)",0
25/11/2023,"[8,11)",22
26/11/2023,"[11,13)",0
26/11/2023,"[13,18)",0
26/11/2023,"[19,23)",0
26/11/2023,"[8,11)",0
27/11/2023,"[11,13)",0
27/11/2023,"[13,18)",0
27/11/2023,"[19,23)",0
27/11/2023,"[8,11)",0
28/11/2023,"[11,13)",0
28/11/2023,"[13,18)",0
28/11/2023,"[19,23)",0
28/11/2023,"[8,11)",0
29/11/2023,"[11,13)",0
29/11/2023,"[13,18)",0
29/11/2023,"[19,23)",0
29/11/2023,"[8,11)",0
30/11/2023,"[11,13)",0
30/11/2023,"[13,18)",0
30/11/2023,"[19,23)",0
30/11/2023,"[8,11)",0
01/12/2023,"[11,13)",0
01/12/2023,"[13,18)",0
01/12/2023,"[19,23)",0
01/12/2023,"[8,11)",0
02/12/2023,"[11,13)",0
02/12/2023,"[13,18)",0
02/12/2023,"[19,23)",0
02/12/2023,"[8,11)",0
03/12/2023,"[11,13)",0
03/12/2023,"[13,18)",0
03/12/2023,"[19,23)",0
03/12/2023,"[8,11)",0
04/12/2023,"[11,13)",0
04/12/2023,"[13,18)",0
04/12/2023,"[19,23)",0
04/12/2023,"[8,11)",0
05/12/2023,"[11,13)",0
05/12/2023,"[13,18)",0
05/12/2023,"[19,23)",0
05/12/2023,"[8,11)",0
06/12/2023,"[11,13)",0
06/12/2023,"[13,18)",0
06/12/2023,"[19,23)",0
06/12/2023,"[8,11)",0
07/12/2023,"[11,13)",0
07/12/2023,"[13,18)",0
07/12/2023,"[19,23)",0
07/12/2023,"[8,11)",0
08/12/2023,"[11,13)",0
08/12/2023,"[13,18)",0
08/12/2023,"[19,23)",0
08/12/2023,"[8,11)",0
09/12/2023,"[11,13)",12
09/12/2023,"[13,18)",0
09/12/2023,"[19,23)",0
09/12/2023,"[8,11)",12
10/12/2023,"[11,13)",0
10/12/2023,"[13,18)",0
10/12/2023,"[19,23)",0
10/12/2023,"[8,11)",0
11/12/2023,"[11,13)",0
11/12/2023,"[13,18)",0
11/12/2023,"[19,23)",0
11/12/2023,"[8,11)",0
12/12/2023,"[11,13)",0
12/12/2023,"[13,18)",0
12/12/2023,"[19,23)",0
12/12/2023,"[8,11)",0
13/12/2023,"[11,13)",0
13/12/2023,"[13,18)",0
13/12/2023,"[19,23)",0
13/12/2023,"[8,11)",0
14/12/2023,"[11,13)",0
14/12/2023,"[13,18)",0
14/12/2023,"[19,23)",0
14/12/2023,"[8,11)",0
15/12/2023,"[11,13)",0
15/12/2023,"[13,18)",0
15/12/2023,"[19,23)",0
15/12/2023,"[8,11)",0
16/12/2023,"[11,13)",12
16/12/2023,"[13,18)",0
16/12/2023,"[19,23)",0
16/12/2023,"[8,11)",12
17/12/2023,"[11,13)",0
17/12/2023,"[13,18)",0
17/12/2023,"[19,23)",0
17/12/2023,"[8,11)",0
18/12/2023,"[11,13)",0
18/12/2023,"[13,18)",0
18/12/2023,"[19,23)",0
18/12/2023,"[8,11)",0
19/12/2023,"[11,13)",0
19/12/2023,"[13,18)",0
19/12/2023,"[19,23)",0
19/12/2023,"[8,11)",0
20/12/2023,"[11,13)",0
20/12/2023,"[13,18)",0
20/12/2023,"[19,23)",0
20/12/2023,"[8,11)",0
21/12/2023,"[11,13)",0
21/12/2023,"[13,18)",0
21/12/2023,"[19,23)",0
21/12/2023,"[8,11)",0
22/12/2023,"[11,13)",0
22/12/2023,"[13,18)",0
22/12/2023,"[19,23)",0
22/12/2023,"[8,11)",0
23/12/2023,"[11,13)",22
23/12/2023,"[13,18)",0
23/12/2023,"[19,23)",0
23/12/2023,"[8,11)",22
24/12/2023,"[11,13)",0
24/12/2023,"[13,18)",0
24/12/2023,"[19,23)",0
24/12/2023,"[8,11)",0
25/12/2023,"[11,13)",0
25/12/2023,"[13,18)",0
25/12/2023,"[19,23)",0
25/12/2023,"[8,11)",0
26/12/2023,"[11,13)",10
26/12/2023,"[13,18)",0
26/12/2023,"[19,23)",0
26/12/2023,"[8,11)",0
27/12/2023,"[11,13)",0
27/12/2023,"[13,18)",0
27/12/2023,"[19,23)",0
27/12/2023,"[8,11)",0
28/12/2023,"[11,13)",16
28/12/2023,"[13,18)",16
28/12/2023,"[19,23)",0
28/12/2023,"[8,11)",0
29/12/2023,"[11,13)",0
29/12/2023,"[13,18)",0
29/12/2023,"[19,23)",0
29/12/2023,"[8,11)",0
30/12/2023,"[11,13)",20
30/12/2023,"[13,18)",20
30/12/2023,"[19,23)",0
30/12/2023,"[8,11)",12
31/12/2023,"[11,13)",20
31/12/2023,"[13,18)",20
31/12/2023,"[19,23)",0
31/12/2023,"[8,11)",20
